Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20080206.21.156,Summary,2/6/08,1:06:00,3,Kentucky,-,-,1,0,0,250,8.73,Bath,-,-,-,-,-,-,-,-,-,-,-,"$250,000 ",,38.1,-83.83,38.13,-83.68,1,0,156,Unmodified
20080206.47.157,Summary,2/6/08,1:12:00,3,Tennessee,-,-,0,0,0,50,3.26,Sumner,-,-,-,-,-,-,-,-,-,-,-,-,,36.35,-86.67,36.37,-86.62,1,0,157,Unmodified
20080206.47.158,Summary,2/6/08,1:22:00,3,Tennessee,-,-,1,0,0,100,11.76,Sumner,-,-,-,-,-,-,-,-,-,-,-,-,,36.4,-86.54,36.5,-86.37,1,0,158,Unmodified
20080206.21.159,Summary,2/6/08,1:23:00,3,Kentucky,-,-,0,0,0,150,4.03,Menifee,-,-,-,-,-,-,-,-,-,-,-,"$50,000 ",,37.95,-83.53,37.97,-83.46,1,0,159,Unmodified
20080206.28.160,Summary,2/6/08,1:25:00,3,Mississippi,-,-,1,0,0,50,1.5,Leake,-,-,-,-,-,-,-,-,-,-,-,-,,32.88,-89.55,32.9,-89.54,1,0,160,Unmodified
20080206.21.161,Summary,2/6/08,1:40:00,3,Kentucky,-,-,3,4,11,440,9.44,Allen,Monroe,-,-,-,-,-,-,-,-,-,-,"$1,280,000 ",,36.64,-86.11,36.71,-85.96,1,0,161,Unmodified
20080206.47.162,Summary,2/6/08,1:45:00,3,Tennessee,-,-,0,0,0,300,1.6,Williamson,-,-,-,-,-,-,-,-,-,-,-,-,,35.89,-87.05,35.91,-87.04,1,0,162,Unmodified
20080206.28.163,Summary,2/6/08,1:55:00,3,Mississippi,-,-,0,0,0,50,1.67,Noxubee,-,-,-,-,-,-,-,-,-,-,-,-,,33.02,-88.49,33.03,-88.47,1,0,163,Unmodified
20080206.1.164,Summary,2/6/08,2:04:00,3,Alabama,-,-,1,0,0,150,7.3,Lamar,Marion,-,-,-,-,-,-,-,-,-,-,"$70,000 ",,33.93,-88.03,33.99,-87.93,1,0,164,Unmodified
20080206.1.165,Summary,2/6/08,2:51:00,3,Alabama,-,-,2,0,4,2000,26.19,Fayette,Tuscaloosa,Fayette,Walker,-,-,-,-,-,-,-,-,"$335,000 ",,33.53,-87.77,33.74,-87.41,1,0,165,Unmodified
20080206.1.166,Summary,2/6/08,3:02:00,3,Alabama,-,-,4,4,23,880,16.7,Lawrence,Morgan,-,-,-,-,-,-,-,-,-,-,-,,34.4,-87.29,34.56,-87.06,1,0,166,Unmodified
20080206.1.167,Summary,2/6/08,4:00:00,3,Alabama,-,-,0,0,0,20,0.33,Cullman,-,-,-,-,-,-,-,-,-,-,-,-,,34.04,-86.87,34.05,-86.86,1,0,167,Unmodified
20080206.1.168,Summary,2/6/08,4:45:00,3,Alabama,-,-,1,0,0,35,0.16,Marshall,-,-,-,-,-,-,-,-,-,-,-,-,,34.39,-86.28,34.39,-86.27,1,0,168,Unmodified
20080206.1.169,Summary,2/6/08,5:17:00,3,Alabama,-,-,4,1,12,660,10.9,Jackson,-,-,-,-,-,-,-,-,-,-,-,-,,34.67,-85.84,34.76,-85.69,1,0,169,Unmodified
20080206.1.170,Summary,2/6/08,6:25:00,3,Alabama,-,-,2,0,0,2000,15.9,Coosa,Talladega,-,-,-,-,-,-,-,-,-,-,"$120,000 ",,33,-86.5,33.12,-86.27,1,0,170,Unmodified
